np_id	pref_name	iupac_name	chembl_id	pubchem_cid	num_of_organism	num_of_target	num_of_activity	if_has_Quantity
NPC34358	TUFDSEMWRYIOBO-SBBXLVFCSA-N	n.a.	n.a.	101412310	1	0	0	No
NPC34359	ZMBBHXKABSUVRA-UHFFFAOYSA-N	n.a.	n.a.	14630594	1	0	0	No
NPC3436	LGGOIMAXQUUDCN-JHVPGQBHSA-N	n.a.	CHEMBL2062869	70696890	1	6	9	No
NPC34363	AEFMTBQZWMUASH-IILZZRPCSA-N	n.a.	n.a.	441831	2	0	0	No
NPC343688	RUBLIKRGQGISNL-HKQXWODYSA-N	n.a.	n.a.	76335580	1	0	0	No
NPC343692	ZSVLMDBFFSSVAK-KIPYWULKSA-N	n.a.	n.a.	76335579	1	0	0	No
NPC343720	4-[(3S,5R)-3,5-Dihydroxy-7-(4-Hydroxy-3-Methoxyphenyl)Heptyl]Benzene-1,2-Diol	4-[(3S,5R)-3,5-dihydroxy-7-(4-hydroxy-3-methoxyphenyl)heptyl]benzene-1,2-diol	CHEMBL464199	11995071	1	1	1	No
NPC34376	JRTNAZKQGYGUQE-SFHVURJKSA-N	n.a.	CHEMBL3581072	n.a.	1	1	1	No
NPC34381	CMCNAVCIRYPZCP-ANZSUFRPSA-N	n.a.	n.a.	72736851	50	0	0	No
NPC34383	VFYACENSDOLJGQ-SNONCDODSA-N	n.a.	n.a.	443327	3	0	0	No
NPC3439	(-)-Surinamensinol A	(1R,2R)-2-[4-(3-hydroxypropyl)-2-methoxyphenoxy]-1-(3,4,5-trimethoxyphenyl)propan-1-ol	CHEMBL2088626	70687027	2	5	6	No
NPC34390	Periplocymarin	3-[(3S,5S,8R,9S,10R,13R,14S,17R)-5,14-dihydroxy-3-[(2R,4R,5R,6R)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-10,13-dimethyl-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-2H-furan-5-one	CHEMBL502236	44566918	5	1	1	No
NPC34393	UESYKCZNUZXPPR-UGIJPMHPSA-N	n.a.	n.a.	n.a.	50	0	0	No
NPC34395	OASRMBZSJNAYKB-PEFZSZSLSA-N	n.a.	n.a.	46867458	2	0	0	No
NPC344	FXVNPWQOVKBTRF-ACDREYKASA-N	n.a.	n.a.	101667548	7	0	0	No
NPC34401	MMTWXUQMLQGAPC-LHYJNSAFSA-N	n.a.	n.a.	101005525	1	0	0	No
NPC34402	FPSUTNLGRMMQOR-LSMYXWCSSA-N	n.a.	n.a.	n.a.	12	0	0	No
NPC34406	WXYGKQHQSYONAN-IVTUYQBISA-N	n.a.	n.a.	n.a.	33	0	0	No
NPC34408	LELBFTMXCIIKKX-STILVGNPSA-N	n.a.	n.a.	57856495	1	0	0	No
NPC34414	Chitranone	5-hydroxy-3-(1-hydroxy-6-methyl-5,8-dioxonaphthalen-2-yl)-2-methylnaphthalene-1,4-dione	CHEMBL470658	633072	22	12	20	No
NPC34416	Traumatic Acid	(E)-dodec-2-enedioic acid	CHEMBL470062	5283028	1	1	1	No
NPC344161	5-[(2S,3R)-4-(3,4-Dimethoxyphenyl)-2,3-Dimethylbutyl]-1,3-Benzodioxole	5-[(2S,3R)-4-(3,4-dimethoxyphenyl)-2,3-dimethylbutyl]-1,3-benzodioxole	CHEMBL3290508	14057534	1	1	4	No
NPC34417	KXNIVDALPZHIQT-IITNFBKUSA-N	n.a.	n.a.	n.a.	4	0	0	No
NPC34421	Diacetylvilasinin	n.a.	CHEMBL2229171	52952013	2	1	2	No
NPC34422	FDQLVTSWVRTUEU-UHFFFAOYSA-N	n.a.	n.a.	5320359	1	0	0	No
NPC34429	LMXFTMYMHGYJEI-HLTSFMKQSA-N	n.a.	n.a.	9920491	50	0	0	No
NPC3443	WQJYZRMAVNXXHE-GGWOSOGESA-N	n.a.	n.a.	n.a.	1	0	0	No
NPC34431	Prenylterphenyllin A	4-[2-hydroxy-4-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-3,6-dimethoxyphenyl]benzene-1,2-diol	CHEMBL1795458	53262866	14	3	3	No
NPC34436	IAYGIELPGJHKME-UKZWKHHHSA-N	n.a.	CHEMBL460463	44560360	1	9	12	No
NPC34437	GSMOOICPKHHWCP-UHFFFAOYSA-N	n.a.	n.a.	5378229	1	0	0	No
NPC3444	RKRKJKYUXVQANK-UHFFFAOYSA-N	n.a.	n.a.	596372	1	0	0	No
NPC34440	COGPRPSWSKLKTF-UHFFFAOYSA-N	n.a.	n.a.	519857	31	0	0	No
NPC34445	ZUUPMDVKQQZCLY-JTZPXVAJSA-N	n.a.	n.a.	n.a.	4	0	0	No
NPC34447	JWHQWQQROAZMII-UHFFFAOYSA-N	n.a.	n.a.	474303	1	0	0	No
NPC34456	Methyl Dihydromelilotoside	methyl 3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]propanoate	CHEMBL1087939	46881368	1	2	3	No
NPC3448	Hopeafuran	n.a.	CHEMBL1939429	57397234	8	3	3	No
NPC34480	JHKOEUBVKUCXBO-OGTYKUDKSA-N	n.a.	n.a.	n.a.	21	0	0	No
NPC34481	VAHXUPCHSREXPT-NPEBCQQESA-N	n.a.	n.a.	n.a.	3	0	0	No
NPC34482	(-)-1'-O-Methylaverantin	1,3,6,8-tetrahydroxy-2-[(1S)-1-methoxyhexyl]anthracene-9,10-dione	CHEMBL2071289	70684687	1	5	5	No
NPC34485	NJSSDVNYKRNTDP-UHFFFAOYSA-N	n.a.	n.a.	5315835	2	0	0	No
NPC3449	Alvaradoin N	[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-[(9S)-4,5,9-trihydroxy-2-methyl-10-oxoanthracen-9-yl]oxan-2-yl] acetate	CHEMBL229685	44424605	1	1	1	No
NPC34490	SDWGOFYIBUYAQT-KFWWJZLASA-N	n.a.	n.a.	n.a.	7	0	0	No
NPC34497	PPTXKCYXNDLKTQ-QTVXIADOSA-N	n.a.	n.a.	22211622	50	0	0	No
NPC3450	SDGDWRYYHQOQOJ-QZVJJNCDSA-N	n.a.	CHEMBL553622	11238221	14	3	6	No
NPC34504	KFROHBBVEXISDY-VPZGYXPTSA-N	n.a.	n.a.	21773166	11	0	0	No
NPC34508	Variecolorin C	(3Z,6S)-3-[[5-[(2R)-2-hydroxy-3-methylbut-3-enyl]-2-(2-methylbut-3-en-2-yl)-1H-indol-3-yl]methylidene]-6-methylpiperazine-2,5-dione	CHEMBL250874	23634522	1	5	5	No
NPC34518	KYIVQNAGCWUJJV-RLCCDNCMSA-N	n.a.	n.a.	70697964	8	0	0	No
NPC3452	VOZHMAYHYHEWBW-KMFPCEIDSA-N	n.a.	n.a.	n.a.	25	0	0	No
NPC34520	NXHNEWMDVUHUCV-VMPITWQZSA-N	n.a.	n.a.	6438580	11	0	0	No
NPC34525	HTNHTFRNGHVXBF-UHFFFAOYSA-N	n.a.	n.a.	56928073	1	0	0	No
NPC34531	Myricetin-3-O-Alpha-L-Arabinofuranoside	3-[(2S,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chromen-4-one	CHEMBL497046	14524431	1	1	1	No
NPC34535	CVLHUCLJJUHFBD-SIBVEZHUSA-N	n.a.	n.a.	102516093	3	0	0	No
NPC34543	ISFMXVMWEWLJGJ-VIRABCJISA-N	n.a.	n.a.	92281781	5	0	0	No
NPC34544	MIMVORVNCSRFSW-IAPDRYIOSA-N	n.a.	n.a.	n.a.	24	0	0	No
NPC34547	LYCDOHVYYYUHNB-UHFFFAOYSA-N	n.a.	n.a.	86006711	4	0	0	No
NPC34548	JTBDTJVGIGEPFI-IZGMBVGMSA-N	n.a.	n.a.	15427809	1	0	0	No
NPC34550	WTHUMSLQUHCWCH-CMKODMSKSA-N	n.a.	n.a.	13996029	48	0	0	No
NPC34551	PXUALOWHEHOKSO-SOXOQJGTSA-N	n.a.	n.a.	5387252	13	0	0	No
NPC34555	JFINBCWMRIJTDN-NLDJYOPPSA-N	n.a.	n.a.	11565893	30	8	13	No
NPC34558	ZTLIRKGRXLVPOF-UHFFFAOYSA-N	n.a.	n.a.	612780	1	0	0	No
NPC34559	ZQCGNPNWSMJDEF-HOTGVXAUSA-N	n.a.	n.a.	10882393	1	5	5	No
NPC34562	5Alpha,6Alpha-Epoxycabenoside D	n.a.	CHEMBL507538	11039571	1	2	5	No
NPC34565	KJWXZHRHCSMFSY-XFWSIPNHSA-N	n.a.	n.a.	44634410	1	0	0	No
NPC34569	YOGPJYWETDSFNM-LSWNUCFPSA-N	n.a.	n.a.	n.a.	10	0	0	No
NPC34577	(2E,4E,9Z)-Octadecatrien-6-Yne-1,18-Diol	(2E,4E,9Z)-octadeca-2,4,9-trien-6-yne-1,18-diol	CHEMBL1092808	44613550	1	1	1	No
NPC34580	Jaspamide D	(4R,7R,10R,13S,15E,17R,19S)-7-[(2-bromo-1H-indol-3-yl)methyl]-10-ethyl-4-(4-hydroxyphenyl)-8,13,15,17,19-pentamethyl-1-oxa-5,8,11-triazacyclononadec-15-ene-2,6,9,12-tetrone	CHEMBL2041195	23584683	1	1	3	No
NPC34581	Citroside B	4-[(4S,6R)-4-hydroxy-2,2,6-trimethyl-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycyclohexylidene]but-3-en-2-one	CHEMBL1814429	14312562	8	8	8	No
NPC34587	[(2R,3R,4R,5R,6R)-5-Hydroxy-6-[2-(4-Hydroxy-3-Methoxyphenyl)Ethoxy]-2-(Hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-3-Yl] (E)-3-(4-Hydroxy-3-Methoxyphenyl)Prop-2-Enoate	[(2R,3R,4R,5R,6R)-5-hydroxy-6-[2-(4-hydroxy-3-methoxyphenyl)ethoxy]-2-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate	CHEMBL1714031	5315930	13	3	3	No
NPC34589	NDFKTBCGKNOHPJ-WAYWQWQTSA-N	n.a.	n.a.	5362616	25	0	0	Yes
NPC346	NCBODEBWXNRTHV-ARICWDBBSA-N	n.a.	CHEMBL2431788	72705059	1	9	9	No
NPC3460	Smilaside C	[(2S,3S,4R,5R)-4-hydroxy-3-[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxy-5-[[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxymethyl]-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate	CHEMBL502580	10919948	25	6	6	No
NPC346034	MEZLKOACVSPNER-GFCCVEGCSA-N	n.a.	n.a.	26757	1	24	410	No
NPC3461	QEFNQQRVZDFDIJ-KYXWUPHJSA-N	n.a.	n.a.	n.a.	2	0	0	No
NPC34622	2-Dehydroxy-5-O-Methylembelin	2-methoxy-6-undecylcyclohexa-2,5-diene-1,4-dione	CHEMBL469433	44559530	1	8	12	No
NPC34628	MVICSSAKVWZSDJ-NHJVCWRJSA-N	n.a.	n.a.	100964547	4	0	0	No
NPC34634	Hirsutanonol	(5S)-1,7-bis(3,4-dihydroxyphenyl)-5-hydroxyheptan-3-one	CHEMBL455297	9928190	3	4	6	No
NPC3464	Dendronpholide J	2-[(1S,2R,5R,7R,8S,11S,12R)-7-acetyloxy-2,8,11-trihydroxy-2,8,12-trimethyl-15-oxabicyclo[10.2.1]pentadecan-5-yl]prop-2-enoic acid	CHEMBL521100	44568406	1	1	1	No
NPC34647	KYTDBKDWDOVRLJ-FQBRJNOBSA-N	n.a.	n.a.	285344	1	0	0	No
NPC34664	LUSBNLHJBDRRCH-LBPUPLFVSA-N	n.a.	n.a.	n.a.	7	0	0	No
NPC34671	(6Z,9Z,12Z,15Z)-1,6,9,12,15-Henicosapentaene	(6Z,9Z,12Z,15Z)-henicosa-1,6,9,12,15-pentaene	CHEMBL3120703	21597700	1	1	1	No
NPC34672	Haloxyline A	(2Z,4Z)-22-hydroxy-1-piperidin-1-yldocosa-2,4-dien-1-one	CHEMBL1169743	11362138	1	1	1	No
NPC34679	SSVXLIRLGPMWSL-LHHGAGPPSA-N	n.a.	n.a.	n.a.	24	0	0	No
NPC34683	ONHFNYWEQMOYLU-UHFFFAOYSA-N	n.a.	n.a.	5320198	3	0	0	No
NPC34687	ZZXWDPBNAKZNOO-UQTXWCEZSA-N	n.a.	n.a.	54597567	50	0	0	No
NPC34692	OCKJJINPDXBXCN-RHLLTPQKSA-N	n.a.	n.a.	71717598	1	2	2	No
NPC34700	Taraxerol	(3S,4aR,6aR,6aS,8aR,12aR,14aR,14bR)-4,4,6a,6a,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,8,9,10,12,12a,13,14,14a-tetradecahydropicen-3-ol	CHEMBL511822	92097	208	14	16	No
NPC34709	FAIIGEDAADKTII-OJXKLFIISA-N	n.a.	n.a.	50993855	1	0	0	No
NPC34710	RHISAUJYNIABND-QOPPWZCTSA-N	n.a.	n.a.	n.a.	21	0	0	No
NPC34715	M-Hydroxyacetophenone	1-(3-hydroxyphenyl)ethanone	CHEMBL404719	8487	2	2	2	No
NPC34717	Picralinal	n.a.	CHEMBL590273	46229103	1	2	2	No
NPC34725	5,3'-Diacetoxy-3,6,7,4'-Tetramethoxyflavone	[5-(5-acetyloxy-3,6,7-trimethoxy-4-oxochromen-2-yl)-2-methoxyphenyl] acetate	CHEMBL462316	44559651	1	6	6	No
NPC34732	1S-Hydroperoxy-12R-Hydroxy-Bromosphaerol-B	(1S,3R,4S,4aS,4bS,5S,8R,8aS,10aS)-1-bromo-8a-(bromomethyl)-5-hydroperoxy-4,10a-dimethyl-8-propan-2-yl-2,3,4a,4b,5,8,9,10-octahydro-1H-phenanthrene-3,4-diol	CHEMBL603906	24850617	1	5	6	No
NPC34736	HAXANHARRBCLKV-IVLLVJITSA-N	n.a.	n.a.	5321165	1	0	0	No
NPC34737	UHAABAPSHPGVDP-HLTBEEIISA-N	n.a.	n.a.	n.a.	17	0	0	No
NPC34738	POCFXRQVXBCARH-HOOSLVGPSA-N	n.a.	n.a.	n.a.	1	0	0	No
NPC3474	Mallotusinic Acid	n.a.	CHEMBL506817	16201525	35	6	6	No
NPC34754	Cespitulactam D	n.a.	CHEMBL251660	24762910	1	1	1	No
NPC347588	BTFHLQRNAMSNLC-UHFFFAOYSA-N	n.a.	n.a.	4380	3	21	305	No
NPC34759	SAZZQCDDXVHODK-WYRVCNOVSA-N	n.a.	n.a.	n.a.	9	0	0	No
NPC3476	SDOYPCMINZZTMA-UHFFFAOYSA-N	n.a.	n.a.	195332	1	0	0	No
NPC34763	GMISZFQPFDAPGI-PWFSPABBSA-N	n.a.	n.a.	13990893	89	0	0	No
NPC34764	1-Methyl-4-Prop-1-En-2-Ylcyclohexene	1-methyl-4-prop-1-en-2-ylcyclohexene	CHEMBL15799	22311	179	70	76	Yes
NPC34768	6Alpha,8Alpha-Dihydroxy-23-Carbossi-Labd-13(14),15,17-Trien-16,19-Olide	(1R,4aS,5R,6R,8S,8aR)-6,8-dihydroxy-1,4a,6-trimethyl-5-[(E,5Z)-3-methyl-5-(3-methyl-5-oxofuran-2-ylidene)pent-3-enyl]-3,4,5,7,8,8a-hexahydro-2H-naphthalene-1-carboxylic acid	CHEMBL496193	44157612	1	1	1	No
NPC3477	AIFNAMVERSBWPS-UHFFFAOYSA-N	n.a.	n.a.	93040	3	0	0	Yes
NPC34770	Skimmianine	4,7,8-trimethoxyfuro[2,3-b]quinoline	CHEMBL21396	6760	269	40	128	No
NPC34771	IBIIWSKOZHHITE-CYBMUJFWSA-N	n.a.	n.a.	90474163	29	1	1	No
NPC34775	XLVSKPCUSVQGDB-YUELXQCFSA-N	n.a.	n.a.	n.a.	8	0	0	No
NPC34778	XDDSQSSDBMRHJP-NSOVKSMOSA-N	n.a.	n.a.	n.a.	20	0	0	No
NPC34779	LJGXNPVJAKBNOK-DTWKRICWSA-N	n.a.	n.a.	181446	1	8	9	No
NPC34780	Hygromycin A	(E)-N-[(3aS,4R,5R,6S,7R,7aR)-4,6,7-trihydroxy-3a,4,5,6,7,7a-hexahydro-1,3-benzodioxol-5-yl]-3-[4-[(2S,3S,4S,5S)-5-acetyl-3,4-dihydroxyoxolan-2-yl]oxy-3-hydroxyphenyl]-2-methylprop-2-enamide	CHEMBL267436	6433481	1	9	28	No
NPC34781	ASMYXLDPYBVDFS-WEFJBSGNSA-N	n.a.	n.a.	n.a.	7	0	0	No
NPC34786	VEGGRTFDFMUBPD-UHFFFAOYSA-N	n.a.	n.a.	5358397	10	0	0	No
NPC347923	BIQPSTSCCIEMEI-KTYIDKBESA-N	n.a.	CHEMBL489963	35024314	1	1	1	No
NPC34797	MSFNGOWODGGQNW-YZENLCTGSA-N	n.a.	n.a.	101297731	12	0	0	No
NPC34801	WHUNAZYGTKYZFF-OIWJOJGJSA-N	n.a.	n.a.	n.a.	5	0	0	No
NPC34802	Asperflavin	(3S)-3,6,9-trihydroxy-8-methoxy-3-methyl-2,4-dihydroanthracen-1-one	CHEMBL3358707	14355112	9	1	1	No
NPC34803	QMOLHJKSZMURCV-UHFFFAOYSA-N	n.a.	n.a.	158594	9	0	0	No
NPC34808	VZFRNCSOCOPNDB-AJKFJWDBSA-N	n.a.	n.a.	17753955	74	0	0	No
NPC3481	TUSCOQSQOOTGAW-BIEDPOGDSA-N	n.a.	n.a.	102309221	2	0	0	No
NPC34811	Pachystermine A	(3R)-1-[(3S,5R,8S,9S,10R,13S,14S,17S)-17-[(1S)-1-(dimethylamino)ethyl]-10,13-dimethyl-4-oxo-1,2,3,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]-3-propan-2-ylazetidin-2-one	CHEMBL2087207	22296920	1	1	1	No
